4.86e-07,4.88e-07,8e-08,9e-08,1.024e-06,1.028e-06,1
4.86e-07,4.88e-07,8e-08,9e-08,1.028e-06,1.032e-06,1
4.86e-07,4.88e-07,8e-08,9e-08,1.032e-06,1.036e-06,1
4.86e-07,4.88e-07,8e-08,9e-08,1.036e-06,1.04e-06,1
4.86e-07,4.88e-07,8e-08,9e-08,1.04e-06,1.044e-06,1
4.86e-07,4.88e-07,8e-08,9e-08,1.044e-06,1.048e-06,1
4.86e-07,4.88e-07,8e-08,9e-08,1.048e-06,1.052e-06,1
4.86e-07,4.88e-07,8e-08,9e-08,1.052e-06,1.056e-06,1
4.86e-07,4.88e-07,8e-08,9e-08,1.056e-06,1.06e-06,1
4.86e-07,4.88e-07,8e-08,9e-08,1.06e-06,1.064e-06,1
4.86e-07,4.88e-07,8e-08,9e-08,1.064e-06,1.068e-06,1
4.86e-07,4.88e-07,8e-08,9e-08,1.068e-06,1.072e-06,1
4.86e-07,4.88e-07,8e-08,9e-08,1.072e-06,1.076e-06,1
4.86e-07,4.88e-07,8e-08,9e-08,1.076e-06,1.08e-06,1
4.86e-07,4.88e-07,9e-08,1e-07,1e-06,1.004e-06,1
4.86e-07,4.88e-07,9e-08,1e-07,1.004e-06,1.008e-06,1
4.86e-07,4.88e-07,9e-08,1e-07,1.008e-06,1.012e-06,1
4.86e-07,4.88e-07,9e-08,1e-07,1.012e-06,1.016e-06,1
4.86e-07,4.88e-07,9e-08,1e-07,1.016e-06,1.02e-06,1
4.86e-07,4.88e-07,9e-08,1e-07,1.02e-06,1.024e-06,1
4.86e-07,4.88e-07,9e-08,1e-07,1.024e-06,1.028e-06,1
4.86e-07,4.88e-07,9e-08,1e-07,1.028e-06,1.032e-06,1
4.86e-07,4.88e-07,9e-08,1e-07,1.032e-06,1.036e-06,1
4.86e-07,4.88e-07,9e-08,1e-07,1.036e-06,1.04e-06,1
4.86e-07,4.88e-07,9e-08,1e-07,1.04e-06,1.044e-06,1
4.86e-07,4.88e-07,9e-08,1e-07,1.044e-06,1.048e-06,1
4.86e-07,4.88e-07,9e-08,1e-07,1.048e-06,1.052e-06,1
4.86e-07,4.88e-07,9e-08,1e-07,1.052e-06,1.056e-06,1
4.86e-07,4.88e-07,9e-08,1e-07,1.056e-06,1.06e-06,1
4.86e-07,4.88e-07,9e-08,1e-07,1.06e-06,1.064e-06,1
4.86e-07,4.88e-07,9e-08,1e-07,1.064e-06,1.068e-06,1
4.86e-07,4.88e-07,9e-08,1e-07,1.068e-06,1.072e-06,1
4.86e-07,4.88e-07,9e-08,1e-07,1.072e-06,1.076e-06,1
4.86e-07,4.88e-07,9e-08,1e-07,1.076e-06,1.08e-06,1
4.86e-07,4.88e-07,1e-07,1.1e-07,1e-06,1.004e-06,1
4.86e-07,4.88e-07,1e-07,1.1e-07,1.004e-06,1.008e-06,1
4.86e-07,4.88e-07,1e-07,1.1e-07,1.008e-06,1.012e-06,1
4.86e-07,4.88e-07,1e-07,1.1e-07,1.012e-06,1.016e-06,1
4.86e-07,4.88e-07,1e-07,1.1e-07,1.016e-06,1.02e-06,1
4.86e-07,4.88e-07,1e-07,1.1e-07,1.02e-06,1.024e-06,1
4.86e-07,4.88e-07,1e-07,1.1e-07,1.024e-06,1.028e-06,1
4.86e-07,4.88e-07,1e-07,1.1e-07,1.028e-06,1.032e-06,1
4.86e-07,4.88e-07,1e-07,1.1e-07,1.032e-06,1.036e-06,1
4.86e-07,4.88e-07,1e-07,1.1e-07,1.036e-06,1.04e-06,1
4.86e-07,4.88e-07,1e-07,1.1e-07,1.04e-06,1.044e-06,1
4.86e-07,4.88e-07,1e-07,1.1e-07,1.044e-06,1.048e-06,1
4.86e-07,4.88e-07,1e-07,1.1e-07,1.048e-06,1.052e-06,1
4.86e-07,4.88e-07,1e-07,1.1e-07,1.052e-06,1.056e-06,1
4.86e-07,4.88e-07,1e-07,1.1e-07,1.056e-06,1.06e-06,1
4.86e-07,4.88e-07,1e-07,1.1e-07,1.06e-06,1.064e-06,1
4.86e-07,4.88e-07,1e-07,1.1e-07,1.064e-06,1.068e-06,1
4.86e-07,4.88e-07,1e-07,1.1e-07,1.068e-06,1.072e-06,1
4.86e-07,4.88e-07,1e-07,1.1e-07,1.072e-06,1.076e-06,1
4.86e-07,4.88e-07,1e-07,1.1e-07,1.076e-06,1.08e-06,1
4.86e-07,4.88e-07,1.1e-07,1.2e-07,1e-06,1.004e-06,1
4.86e-07,4.88e-07,1.1e-07,1.2e-07,1.004e-06,1.008e-06,1
4.86e-07,4.88e-07,1.1e-07,1.2e-07,1.008e-06,1.012e-06,1
4.86e-07,4.88e-07,1.1e-07,1.2e-07,1.012e-06,1.016e-06,1
4.86e-07,4.88e-07,1.1e-07,1.2e-07,1.016e-06,1.02e-06,1
4.86e-07,4.88e-07,1.1e-07,1.2e-07,1.02e-06,1.024e-06,1
4.86e-07,4.88e-07,1.1e-07,1.2e-07,1.024e-06,1.028e-06,1
4.86e-07,4.88e-07,1.1e-07,1.2e-07,1.028e-06,1.032e-06,1
4.86e-07,4.88e-07,1.1e-07,1.2e-07,1.032e-06,1.036e-06,1
4.86e-07,4.88e-07,1.1e-07,1.2e-07,1.036e-06,1.04e-06,1
4.86e-07,4.88e-07,1.1e-07,1.2e-07,1.04e-06,1.044e-06,1
4.86e-07,4.88e-07,1.1e-07,1.2e-07,1.044e-06,1.048e-06,1
4.86e-07,4.88e-07,1.1e-07,1.2e-07,1.048e-06,1.052e-06,1
4.86e-07,4.88e-07,1.1e-07,1.2e-07,1.052e-06,1.056e-06,1
4.86e-07,4.88e-07,1.1e-07,1.2e-07,1.056e-06,1.06e-06,1
4.86e-07,4.88e-07,1.1e-07,1.2e-07,1.06e-06,1.064e-06,1
4.86e-07,4.88e-07,1.1e-07,1.2e-07,1.064e-06,1.068e-06,1
4.86e-07,4.88e-07,1.1e-07,1.2e-07,1.068e-06,1.072e-06,1
4.86e-07,4.88e-07,1.1e-07,1.2e-07,1.072e-06,1.076e-06,1
4.86e-07,4.88e-07,1.1e-07,1.2e-07,1.076e-06,1.08e-06,1
4.86e-07,4.88e-07,1.2e-07,1.3e-07,1e-06,1.004e-06,1
4.86e-07,4.88e-07,1.2e-07,1.3e-07,1.004e-06,1.008e-06,1
4.86e-07,4.88e-07,1.2e-07,1.3e-07,1.008e-06,1.012e-06,1
4.86e-07,4.88e-07,1.2e-07,1.3e-07,1.012e-06,1.016e-06,1
4.86e-07,4.88e-07,1.2e-07,1.3e-07,1.016e-06,1.02e-06,1
4.86e-07,4.88e-07,1.2e-07,1.3e-07,1.02e-06,1.024e-06,1
4.86e-07,4.88e-07,1.2e-07,1.3e-07,1.024e-06,1.028e-06,1
4.86e-07,4.88e-07,1.2e-07,1.3e-07,1.028e-06,1.032e-06,1
4.86e-07,4.88e-07,1.2e-07,1.3e-07,1.032e-06,1.036e-06,1
4.86e-07,4.88e-07,1.2e-07,1.3e-07,1.036e-06,1.04e-06,1
4.86e-07,4.88e-07,1.2e-07,1.3e-07,1.04e-06,1.044e-06,1
4.86e-07,4.88e-07,1.2e-07,1.3e-07,1.044e-06,1.048e-06,1
4.86e-07,4.88e-07,1.2e-07,1.3e-07,1.048e-06,1.052e-06,1
4.86e-07,4.88e-07,1.2e-07,1.3e-07,1.052e-06,1.056e-06,1
4.86e-07,4.88e-07,1.2e-07,1.3e-07,1.056e-06,1.06e-06,1
4.86e-07,4.88e-07,1.2e-07,1.3e-07,1.06e-06,1.064e-06,1
4.86e-07,4.88e-07,1.2e-07,1.3e-07,1.064e-06,1.068e-06,1
4.86e-07,4.88e-07,1.2e-07,1.3e-07,1.068e-06,1.072e-06,1
4.86e-07,4.88e-07,1.2e-07,1.3e-07,1.072e-06,1.076e-06,1
4.86e-07,4.88e-07,1.2e-07,1.3e-07,1.076e-06,1.08e-06,1
4.86e-07,4.88e-07,1.3e-07,1.4e-07,1e-06,1.004e-06,1
4.86e-07,4.88e-07,1.3e-07,1.4e-07,1.004e-06,1.008e-06,1
4.86e-07,4.88e-07,1.3e-07,1.4e-07,1.008e-06,1.012e-06,1
4.86e-07,4.88e-07,1.3e-07,1.4e-07,1.012e-06,1.016e-06,1
4.86e-07,4.88e-07,1.3e-07,1.4e-07,1.016e-06,1.02e-06,1
4.86e-07,4.88e-07,1.3e-07,1.4e-07,1.02e-06,1.024e-06,1
4.86e-07,4.88e-07,1.3e-07,1.4e-07,1.024e-06,1.028e-06,1
4.86e-07,4.88e-07,1.3e-07,1.4e-07,1.028e-06,1.032e-06,1
4.86e-07,4.88e-07,1.3e-07,1.4e-07,1.032e-06,1.036e-06,1
4.86e-07,4.88e-07,1.3e-07,1.4e-07,1.036e-06,1.04e-06,1
4.86e-07,4.88e-07,1.3e-07,1.4e-07,1.04e-06,1.044e-06,1
4.86e-07,4.88e-07,1.3e-07,1.4e-07,1.044e-06,1.048e-06,1
4.86e-07,4.88e-07,1.3e-07,1.4e-07,1.048e-06,1.052e-06,1
4.86e-07,4.88e-07,1.3e-07,1.4e-07,1.052e-06,1.056e-06,1
4.86e-07,4.88e-07,1.3e-07,1.4e-07,1.056e-06,1.06e-06,1
4.86e-07,4.88e-07,1.3e-07,1.4e-07,1.06e-06,1.064e-06,1
4.86e-07,4.88e-07,1.3e-07,1.4e-07,1.064e-06,1.068e-06,1
4.86e-07,4.88e-07,1.3e-07,1.4e-07,1.068e-06,1.072e-06,1
4.86e-07,4.88e-07,1.3e-07,1.4e-07,1.072e-06,1.076e-06,1
4.86e-07,4.88e-07,1.3e-07,1.4e-07,1.076e-06,1.08e-06,1
4.86e-07,4.88e-07,1.4e-07,1.5e-07,1e-06,1.004e-06,1
4.86e-07,4.88e-07,1.4e-07,1.5e-07,1.004e-06,1.008e-06,1
4.86e-07,4.88e-07,1.4e-07,1.5e-07,1.008e-06,1.012e-06,1
4.86e-07,4.88e-07,1.4e-07,1.5e-07,1.012e-06,1.016e-06,1
4.86e-07,4.88e-07,1.4e-07,1.5e-07,1.016e-06,1.02e-06,1
4.86e-07,4.88e-07,1.4e-07,1.5e-07,1.02e-06,1.024e-06,1
4.86e-07,4.88e-07,1.4e-07,1.5e-07,1.024e-06,1.028e-06,1
4.86e-07,4.88e-07,1.4e-07,1.5e-07,1.028e-06,1.032e-06,1
4.86e-07,4.88e-07,1.4e-07,1.5e-07,1.032e-06,1.036e-06,1
4.86e-07,4.88e-07,1.4e-07,1.5e-07,1.036e-06,1.04e-06,1
4.86e-07,4.88e-07,1.4e-07,1.5e-07,1.04e-06,1.044e-06,1
4.86e-07,4.88e-07,1.4e-07,1.5e-07,1.044e-06,1.048e-06,1
4.86e-07,4.88e-07,1.4e-07,1.5e-07,1.048e-06,1.052e-06,1
4.86e-07,4.88e-07,1.4e-07,1.5e-07,1.052e-06,1.056e-06,1
4.86e-07,4.88e-07,1.4e-07,1.5e-07,1.056e-06,1.06e-06,1
4.86e-07,4.88e-07,1.4e-07,1.5e-07,1.06e-06,1.064e-06,1
4.86e-07,4.88e-07,1.4e-07,1.5e-07,1.064e-06,1.068e-06,1
4.86e-07,4.88e-07,1.4e-07,1.5e-07,1.068e-06,1.072e-06,1
4.86e-07,4.88e-07,1.4e-07,1.5e-07,1.072e-06,1.076e-06,1
4.86e-07,4.88e-07,1.4e-07,1.5e-07,1.076e-06,1.08e-06,1
4.86e-07,4.88e-07,1.5e-07,1.6e-07,1e-06,1.004e-06,1
4.86e-07,4.88e-07,1.5e-07,1.6e-07,1.004e-06,1.008e-06,1
4.86e-07,4.88e-07,1.5e-07,1.6e-07,1.008e-06,1.012e-06,1
4.86e-07,4.88e-07,1.5e-07,1.6e-07,1.012e-06,1.016e-06,1
4.86e-07,4.88e-07,1.5e-07,1.6e-07,1.016e-06,1.02e-06,1
4.86e-07,4.88e-07,1.5e-07,1.6e-07,1.02e-06,1.024e-06,1
4.86e-07,4.88e-07,1.5e-07,1.6e-07,1.024e-06,1.028e-06,1
4.86e-07,4.88e-07,1.5e-07,1.6e-07,1.028e-06,1.032e-06,1
4.86e-07,4.88e-07,1.5e-07,1.6e-07,1.032e-06,1.036e-06,1
4.86e-07,4.88e-07,1.5e-07,1.6e-07,1.036e-06,1.04e-06,1
4.86e-07,4.88e-07,1.5e-07,1.6e-07,1.04e-06,1.044e-06,1
4.86e-07,4.88e-07,1.5e-07,1.6e-07,1.044e-06,1.048e-06,1
4.86e-07,4.88e-07,1.5e-07,1.6e-07,1.048e-06,1.052e-06,1
4.86e-07,4.88e-07,1.5e-07,1.6e-07,1.052e-06,1.056e-06,1
4.86e-07,4.88e-07,1.5e-07,1.6e-07,1.056e-06,1.06e-06,1
4.86e-07,4.88e-07,1.5e-07,1.6e-07,1.06e-06,1.064e-06,1
4.86e-07,4.88e-07,1.5e-07,1.6e-07,1.064e-06,1.068e-06,1
4.86e-07,4.88e-07,1.5e-07,1.6e-07,1.068e-06,1.072e-06,1
4.86e-07,4.88e-07,1.5e-07,1.6e-07,1.072e-06,1.076e-06,1
4.86e-07,4.88e-07,1.5e-07,1.6e-07,1.076e-06,1.08e-06,1
4.86e-07,4.88e-07,1.6e-07,1.7e-07,1e-06,1.004e-06,1
4.86e-07,4.88e-07,1.6e-07,1.7e-07,1.004e-06,1.008e-06,1
4.86e-07,4.88e-07,1.6e-07,1.7e-07,1.008e-06,1.012e-06,1
4.86e-07,4.88e-07,1.6e-07,1.7e-07,1.012e-06,1.016e-06,1
4.86e-07,4.88e-07,1.6e-07,1.7e-07,1.016e-06,1.02e-06,1
4.86e-07,4.88e-07,1.6e-07,1.7e-07,1.02e-06,1.024e-06,1
4.86e-07,4.88e-07,1.6e-07,1.7e-07,1.024e-06,1.028e-06,1
4.86e-07,4.88e-07,1.6e-07,1.7e-07,1.028e-06,1.032e-06,1
4.86e-07,4.88e-07,1.6e-07,1.7e-07,1.032e-06,1.036e-06,1
4.86e-07,4.88e-07,1.6e-07,1.7e-07,1.036e-06,1.04e-06,1
4.86e-07,4.88e-07,1.6e-07,1.7e-07,1.04e-06,1.044e-06,1
4.86e-07,4.88e-07,1.6e-07,1.7e-07,1.044e-06,1.048e-06,1
4.86e-07,4.88e-07,1.6e-07,1.7e-07,1.048e-06,1.052e-06,1
4.86e-07,4.88e-07,1.6e-07,1.7e-07,1.052e-06,1.056e-06,1
4.86e-07,4.88e-07,1.6e-07,1.7e-07,1.056e-06,1.06e-06,1
4.86e-07,4.88e-07,1.6e-07,1.7e-07,1.06e-06,1.064e-06,1
4.86e-07,4.88e-07,1.6e-07,1.7e-07,1.064e-06,1.068e-06,1
4.86e-07,4.88e-07,1.6e-07,1.7e-07,1.068e-06,1.072e-06,1
4.86e-07,4.88e-07,1.6e-07,1.7e-07,1.072e-06,1.076e-06,1
4.86e-07,4.88e-07,1.6e-07,1.7e-07,1.076e-06,1.08e-06,1
4.86e-07,4.88e-07,1.7e-07,1.8e-07,1e-06,1.004e-06,1
4.86e-07,4.88e-07,1.7e-07,1.8e-07,1.004e-06,1.008e-06,1
4.86e-07,4.88e-07,1.7e-07,1.8e-07,1.008e-06,1.012e-06,1
4.86e-07,4.88e-07,1.7e-07,1.8e-07,1.012e-06,1.016e-06,1
4.86e-07,4.88e-07,1.7e-07,1.8e-07,1.016e-06,1.02e-06,1
4.86e-07,4.88e-07,1.7e-07,1.8e-07,1.02e-06,1.024e-06,1
4.86e-07,4.88e-07,1.7e-07,1.8e-07,1.024e-06,1.028e-06,1
4.86e-07,4.88e-07,1.7e-07,1.8e-07,1.028e-06,1.032e-06,1
4.86e-07,4.88e-07,1.7e-07,1.8e-07,1.032e-06,1.036e-06,1
4.86e-07,4.88e-07,1.7e-07,1.8e-07,1.036e-06,1.04e-06,1
4.86e-07,4.88e-07,1.7e-07,1.8e-07,1.04e-06,1.044e-06,1
4.86e-07,4.88e-07,1.7e-07,1.8e-07,1.044e-06,1.048e-06,1
4.86e-07,4.88e-07,1.7e-07,1.8e-07,1.048e-06,1.052e-06,1
4.86e-07,4.88e-07,1.7e-07,1.8e-07,1.052e-06,1.056e-06,1
4.86e-07,4.88e-07,1.7e-07,1.8e-07,1.056e-06,1.06e-06,1
4.86e-07,4.88e-07,1.7e-07,1.8e-07,1.06e-06,1.064e-06,1
4.86e-07,4.88e-07,1.7e-07,1.8e-07,1.064e-06,1.068e-06,1
4.86e-07,4.88e-07,1.7e-07,1.8e-07,1.068e-06,1.072e-06,1
4.86e-07,4.88e-07,1.7e-07,1.8e-07,1.072e-06,1.076e-06,1
4.86e-07,4.88e-07,1.7e-07,1.8e-07,1.076e-06,1.08e-06,1
4.86e-07,4.88e-07,1.8e-07,1.9e-07,1e-06,1.004e-06,1
4.86e-07,4.88e-07,1.8e-07,1.9e-07,1.004e-06,1.008e-06,1
4.86e-07,4.88e-07,1.8e-07,1.9e-07,1.008e-06,1.012e-06,1
4.86e-07,4.88e-07,1.8e-07,1.9e-07,1.012e-06,1.016e-06,1
4.86e-07,4.88e-07,1.8e-07,1.9e-07,1.016e-06,1.02e-06,1
4.86e-07,4.88e-07,1.8e-07,1.9e-07,1.02e-06,1.024e-06,1
4.86e-07,4.88e-07,1.8e-07,1.9e-07,1.024e-06,1.028e-06,1
4.86e-07,4.88e-07,1.8e-07,1.9e-07,1.028e-06,1.032e-06,1
4.86e-07,4.88e-07,1.8e-07,1.9e-07,1.032e-06,1.036e-06,1
4.86e-07,4.88e-07,1.8e-07,1.9e-07,1.036e-06,1.04e-06,1
4.86e-07,4.88e-07,1.8e-07,1.9e-07,1.04e-06,1.044e-06,1
4.86e-07,4.88e-07,1.8e-07,1.9e-07,1.044e-06,1.048e-06,1
4.86e-07,4.88e-07,1.8e-07,1.9e-07,1.048e-06,1.052e-06,1
4.86e-07,4.88e-07,1.8e-07,1.9e-07,1.052e-06,1.056e-06,1
4.86e-07,4.88e-07,1.8e-07,1.9e-07,1.056e-06,1.06e-06,1
4.86e-07,4.88e-07,1.8e-07,1.9e-07,1.06e-06,1.064e-06,1
4.86e-07,4.88e-07,1.8e-07,1.9e-07,1.064e-06,1.068e-06,1
4.86e-07,4.88e-07,1.8e-07,1.9e-07,1.068e-06,1.072e-06,1
4.86e-07,4.88e-07,1.8e-07,1.9e-07,1.072e-06,1.076e-06,1
4.86e-07,4.88e-07,1.8e-07,1.9e-07,1.076e-06,1.08e-06,1
4.86e-07,4.88e-07,1.9e-07,2e-07,1e-06,1.004e-06,1
4.86e-07,4.88e-07,1.9e-07,2e-07,1.004e-06,1.008e-06,1
4.86e-07,4.88e-07,1.9e-07,2e-07,1.008e-06,1.012e-06,1
4.86e-07,4.88e-07,1.9e-07,2e-07,1.012e-06,1.016e-06,1
4.86e-07,4.88e-07,1.9e-07,2e-07,1.016e-06,1.02e-06,1
4.86e-07,4.88e-07,1.9e-07,2e-07,1.02e-06,1.024e-06,1
4.86e-07,4.88e-07,1.9e-07,2e-07,1.024e-06,1.028e-06,1
4.86e-07,4.88e-07,1.9e-07,2e-07,1.028e-06,1.032e-06,1
4.86e-07,4.88e-07,1.9e-07,2e-07,1.032e-06,1.036e-06,1
4.86e-07,4.88e-07,1.9e-07,2e-07,1.036e-06,1.04e-06,1
4.86e-07,4.88e-07,1.9e-07,2e-07,1.04e-06,1.044e-06,1
4.86e-07,4.88e-07,1.9e-07,2e-07,1.044e-06,1.048e-06,1
4.86e-07,4.88e-07,1.9e-07,2e-07,1.048e-06,1.052e-06,1
4.86e-07,4.88e-07,1.9e-07,2e-07,1.052e-06,1.056e-06,1
4.86e-07,4.88e-07,1.9e-07,2e-07,1.056e-06,1.06e-06,1
4.86e-07,4.88e-07,1.9e-07,2e-07,1.06e-06,1.064e-06,1
4.86e-07,4.88e-07,1.9e-07,2e-07,1.064e-06,1.068e-06,1
4.86e-07,4.88e-07,1.9e-07,2e-07,1.068e-06,1.072e-06,1
4.86e-07,4.88e-07,1.9e-07,2e-07,1.072e-06,1.076e-06,1
4.86e-07,4.88e-07,1.9e-07,2e-07,1.076e-06,1.08e-06,1
4.86e-07,4.88e-07,2e-07,2.1e-07,1e-06,1.004e-06,1
4.86e-07,4.88e-07,2e-07,2.1e-07,1.004e-06,1.008e-06,1
4.86e-07,4.88e-07,2e-07,2.1e-07,1.008e-06,1.012e-06,1
4.86e-07,4.88e-07,2e-07,2.1e-07,1.012e-06,1.016e-06,1
4.86e-07,4.88e-07,2e-07,2.1e-07,1.016e-06,1.02e-06,1
4.86e-07,4.88e-07,2e-07,2.1e-07,1.02e-06,1.024e-06,1
4.86e-07,4.88e-07,2e-07,2.1e-07,1.024e-06,1.028e-06,1
4.86e-07,4.88e-07,2e-07,2.1e-07,1.028e-06,1.032e-06,1
4.86e-07,4.88e-07,2e-07,2.1e-07,1.032e-06,1.036e-06,1
4.86e-07,4.88e-07,2e-07,2.1e-07,1.036e-06,1.04e-06,1
4.86e-07,4.88e-07,2e-07,2.1e-07,1.04e-06,1.044e-06,1
4.86e-07,4.88e-07,2e-07,2.1e-07,1.044e-06,1.048e-06,1
4.86e-07,4.88e-07,2e-07,2.1e-07,1.048e-06,1.052e-06,1
4.86e-07,4.88e-07,2e-07,2.1e-07,1.052e-06,1.056e-06,1
4.86e-07,4.88e-07,2e-07,2.1e-07,1.056e-06,1.06e-06,1
4.86e-07,4.88e-07,2e-07,2.1e-07,1.06e-06,1.064e-06,1
4.86e-07,4.88e-07,2e-07,2.1e-07,1.064e-06,1.068e-06,1
4.86e-07,4.88e-07,2e-07,2.1e-07,1.068e-06,1.072e-06,1
4.86e-07,4.88e-07,2e-07,2.1e-07,1.072e-06,1.076e-06,1
4.86e-07,4.88e-07,2e-07,2.1e-07,1.076e-06,1.08e-06,1
4.86e-07,4.88e-07,2.1e-07,2.2e-07,1e-06,1.004e-06,1
4.86e-07,4.88e-07,2.1e-07,2.2e-07,1.004e-06,1.008e-06,1
4.86e-07,4.88e-07,2.1e-07,2.2e-07,1.008e-06,1.012e-06,1
4.86e-07,4.88e-07,2.1e-07,2.2e-07,1.012e-06,1.016e-06,1
4.86e-07,4.88e-07,2.1e-07,2.2e-07,1.016e-06,1.02e-06,1
4.86e-07,4.88e-07,2.1e-07,2.2e-07,1.02e-06,1.024e-06,1
4.86e-07,4.88e-07,2.1e-07,2.2e-07,1.024e-06,1.028e-06,1
4.86e-07,4.88e-07,2.1e-07,2.2e-07,1.028e-06,1.032e-06,1
4.86e-07,4.88e-07,2.1e-07,2.2e-07,1.032e-06,1.036e-06,1
4.86e-07,4.88e-07,2.1e-07,2.2e-07,1.036e-06,1.04e-06,1
4.86e-07,4.88e-07,2.1e-07,2.2e-07,1.04e-06,1.044e-06,1
4.86e-07,4.88e-07,2.1e-07,2.2e-07,1.044e-06,1.048e-06,1
4.86e-07,4.88e-07,2.1e-07,2.2e-07,1.048e-06,1.052e-06,1
4.86e-07,4.88e-07,2.1e-07,2.2e-07,1.052e-06,1.056e-06,1
4.86e-07,4.88e-07,2.1e-07,2.2e-07,1.056e-06,1.06e-06,1
4.86e-07,4.88e-07,2.1e-07,2.2e-07,1.06e-06,1.064e-06,1
4.86e-07,4.88e-07,2.1e-07,2.2e-07,1.064e-06,1.068e-06,1
4.86e-07,4.88e-07,2.1e-07,2.2e-07,1.068e-06,1.072e-06,1
4.86e-07,4.88e-07,2.1e-07,2.2e-07,1.072e-06,1.076e-06,1
4.86e-07,4.88e-07,2.1e-07,2.2e-07,1.076e-06,1.08e-06,1
4.86e-07,4.88e-07,2.2e-07,2.3e-07,1e-06,1.004e-06,1
4.86e-07,4.88e-07,2.2e-07,2.3e-07,1.004e-06,1.008e-06,1
4.86e-07,4.88e-07,2.2e-07,2.3e-07,1.008e-06,1.012e-06,1
4.86e-07,4.88e-07,2.2e-07,2.3e-07,1.012e-06,1.016e-06,1
4.86e-07,4.88e-07,2.2e-07,2.3e-07,1.016e-06,1.02e-06,1
4.86e-07,4.88e-07,2.2e-07,2.3e-07,1.02e-06,1.024e-06,1
4.86e-07,4.88e-07,2.2e-07,2.3e-07,1.024e-06,1.028e-06,1
4.86e-07,4.88e-07,2.2e-07,2.3e-07,1.028e-06,1.032e-06,1
4.86e-07,4.88e-07,2.2e-07,2.3e-07,1.032e-06,1.036e-06,1
4.86e-07,4.88e-07,2.2e-07,2.3e-07,1.036e-06,1.04e-06,1
4.86e-07,4.88e-07,2.2e-07,2.3e-07,1.04e-06,1.044e-06,1
4.86e-07,4.88e-07,2.2e-07,2.3e-07,1.044e-06,1.048e-06,1
4.86e-07,4.88e-07,2.2e-07,2.3e-07,1.048e-06,1.052e-06,1
4.86e-07,4.88e-07,2.2e-07,2.3e-07,1.052e-06,1.056e-06,1
4.86e-07,4.88e-07,2.2e-07,2.3e-07,1.056e-06,1.06e-06,1
4.86e-07,4.88e-07,2.2e-07,2.3e-07,1.06e-06,1.064e-06,1
4.86e-07,4.88e-07,2.2e-07,2.3e-07,1.064e-06,1.068e-06,1
4.86e-07,4.88e-07,2.2e-07,2.3e-07,1.068e-06,1.072e-06,1
4.86e-07,4.88e-07,2.2e-07,2.3e-07,1.072e-06,1.076e-06,1
4.86e-07,4.88e-07,2.2e-07,2.3e-07,1.076e-06,1.08e-06,1
4.86e-07,4.88e-07,2.3e-07,2.4e-07,1e-06,1.004e-06,1
4.86e-07,4.88e-07,2.3e-07,2.4e-07,1.004e-06,1.008e-06,1
4.86e-07,4.88e-07,2.3e-07,2.4e-07,1.008e-06,1.012e-06,1
4.86e-07,4.88e-07,2.3e-07,2.4e-07,1.012e-06,1.016e-06,1
4.86e-07,4.88e-07,2.3e-07,2.4e-07,1.016e-06,1.02e-06,1
4.86e-07,4.88e-07,2.3e-07,2.4e-07,1.02e-06,1.024e-06,1
4.86e-07,4.88e-07,2.3e-07,2.4e-07,1.024e-06,1.028e-06,1
4.86e-07,4.88e-07,2.3e-07,2.4e-07,1.028e-06,1.032e-06,1
4.86e-07,4.88e-07,2.3e-07,2.4e-07,1.032e-06,1.036e-06,1
4.86e-07,4.88e-07,2.3e-07,2.4e-07,1.036e-06,1.04e-06,1
4.86e-07,4.88e-07,2.3e-07,2.4e-07,1.04e-06,1.044e-06,1
4.86e-07,4.88e-07,2.3e-07,2.4e-07,1.044e-06,1.048e-06,1
4.86e-07,4.88e-07,2.3e-07,2.4e-07,1.048e-06,1.052e-06,1
4.86e-07,4.88e-07,2.3e-07,2.4e-07,1.052e-06,1.056e-06,1
4.86e-07,4.88e-07,2.3e-07,2.4e-07,1.056e-06,1.06e-06,1
4.86e-07,4.88e-07,2.3e-07,2.4e-07,1.06e-06,1.064e-06,1
4.86e-07,4.88e-07,2.3e-07,2.4e-07,1.064e-06,1.068e-06,1
4.86e-07,4.88e-07,2.3e-07,2.4e-07,1.068e-06,1.072e-06,1
4.86e-07,4.88e-07,2.3e-07,2.4e-07,1.072e-06,1.076e-06,1
4.86e-07,4.88e-07,2.3e-07,2.4e-07,1.076e-06,1.08e-06,1
4.86e-07,4.88e-07,2.4e-07,2.5e-07,1e-06,1.004e-06,1
4.86e-07,4.88e-07,2.4e-07,2.5e-07,1.004e-06,1.008e-06,1
4.86e-07,4.88e-07,2.4e-07,2.5e-07,1.008e-06,1.012e-06,1
4.86e-07,4.88e-07,2.4e-07,2.5e-07,1.012e-06,1.016e-06,1
4.86e-07,4.88e-07,2.4e-07,2.5e-07,1.016e-06,1.02e-06,1
4.86e-07,4.88e-07,2.4e-07,2.5e-07,1.02e-06,1.024e-06,1
4.86e-07,4.88e-07,2.4e-07,2.5e-07,1.024e-06,1.028e-06,1
4.86e-07,4.88e-07,2.4e-07,2.5e-07,1.028e-06,1.032e-06,1
4.86e-07,4.88e-07,2.4e-07,2.5e-07,1.032e-06,1.036e-06,1
4.86e-07,4.88e-07,2.4e-07,2.5e-07,1.036e-06,1.04e-06,1
